is_fake,senti_score,punc_num,cap_num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1,0.98914477,0.278195489,0.124620061,368.5000811,0.654691616,0.528154144,0.450778456,0.501127848,0.519426485,0.503572204,0.487601987,0.446796278,0.54501843,0.439593947,0.519945564,0.504628289,0.458498236,0.498839303,0.505269147,0.513855467,0.501336935,0.443529277,0.531248376,0.496144724,0.455476892,0.514410307,0.453745829,0.443273316,0.458363843,0.543336674,0.486112744,0.459139897,0.47829101,0.519938189,0.469297819,0.478998382,0.518492691,0.506376498,0.496467226,0.482951416,0.505847357,0.492829803,0.503252215,0.547439308,0.46783533,0.512397744,0.472988028,0.458772254,0.452935093,0.483638511,0.524601696,0.472168778,0.567583665,0.505954896,0.527220207,0.463729194,0.511098727,0.501894059,0.48729166,0.535739397,0.500869659,0.511440544,0.510910051,0.518654336,0.478264403,0.48652336,0.515180012,0.493007317,0.476207443,0.486728068,0.515947598,0.546847756,0.479500938,0.480003177,0.533015939,0.503118731,0.539577213,0.471510333,0.497948122,0.476097225,0.496955482,0.493717867,0.519583181,0.471607317,0.45301374,0.530639628,0.495898913,0.511564281,0.494383715,0.505089993,0.51726853,0.526034246,0.527678321,0.493030247,0.566165973,0.478329385,0.462476544,0.503457504,0.492678645,0.497682764,0.461797029,0.449578706,0.499772627
0,0.507355179,0.052631579,0.006079027,369.0000153,0.469662222,0.525690639,0.502095801,0.505531656,0.530835851,0.50780496,0.487893182,0.445421224,0.462028667,0.526904277,0.505955096,0.479575529,0.550510964,0.492497882,0.475720497,0.461816683,0.522685359,0.532082665,0.490453676,0.443454373,0.494051327,0.461017455,0.498346585,0.484963609,0.517598664,0.482177802,0.493454215,0.494198914,0.471486104,0.448046378,0.538102804,0.49324876,0.507458097,0.517934452,0.50853839,0.487354327,0.518232618,0.499230477,0.515658554,0.528644951,0.50736063,0.473837003,0.490091967,0.465914204,0.511644094,0.474491262,0.524177085,0.476026334,0.517793525,0.499999313,0.514258935,0.537897783,0.470063031,0.495188631,0.537090542,0.578032943,0.54387313,0.470370355,0.548552147,0.48488504,0.530124549,0.553435109,0.451258555,0.542351145,0.461160442,0.48506451,0.524829566,0.493167851,0.500320937,0.523846404,0.520544493,0.525727414,0.521192411,0.478736997,0.494321069,0.476867751,0.512836367,0.494442114,0.467234898,0.460136227,0.526811089,0.582136866,0.526267214,0.51301205,0.5222014,0.521235518,0.47101943,0.501553848,0.519231586,0.497627583,0.492376292,0.465594127,0.486151567,0.524771372,0.451952353,0.51177214,0.482454694,0.492836134,0.513088234
0,0.99188394,0.097744361,0.03343465,369.5000295,0.490389659,0.451016318,0.538639165,0.502661633,0.492070909,0.500739028,0.501705065,0.542261828,0.488532424,0.536170398,0.468567615,0.535783668,0.49766632,0.503844881,0.502184557,0.465801302,0.521946684,0.479644896,0.516710126,0.532520969,0.493306922,0.482295691,0.493752638,0.481391115,0.487999369,0.516569362,0.496585718,0.48553481,0.469223852,0.479115824,0.496874333,0.466997189,0.503283155,0.470530612,0.489509134,0.497194438,0.532328016,0.500176934,0.43409666,0.511096165,0.532531615,0.475110361,0.431677279,0.496907323,0.564293791,0.517858816,0.476435379,0.476331091,0.483160792,0.430731652,0.513353244,0.510681286,0.486926375,0.527279484,0.46907043,0.47213693,0.509378025,0.477698892,0.508891459,0.445300647,0.496478286,0.537830927,0.493362454,0.527919075,0.456478976,0.47739895,0.518229959,0.55866613,0.470631611,0.52307765,0.464333228,0.474122982,0.517111568,0.490628974,0.493507645,0.518060959,0.498033679,0.510524856,0.494924238,0.504906957,0.500461582,0.522443365,0.532880536,0.508275007,0.533372297,0.450859379,0.45661459,0.419124053,0.524065092,0.503788969,0.507163044,0.515603598,0.468126227,0.497836705,0.50112804,0.527970017,0.495559986,0.546120896,0.477698894
1,0.939586081,0.060150376,0.024316109,370.000013,0.445776946,0.482667144,0.481511344,0.47556588,0.471802617,0.531126761,0.447037477,0.516842897,0.488481937,0.466749193,0.503134415,0.445377658,0.472180222,0.496514397,0.483286958,0.553188862,0.5185935,0.485107687,0.517015056,0.444331673,0.513390288,0.537580202,0.461306678,0.465247507,0.478777663,0.482728117,0.499814926,0.50872669,0.425824134,0.508601291,0.434772563,0.516631447,0.556741861,0.465840652,0.482090744,0.564016841,0.493863417,0.455939438,0.527432759,0.52076019,0.471677932,0.461052123,0.499582512,0.499957849,0.496565185,0.490730117,0.47324614,0.500123336,0.531550298,0.526429073,0.425952551,0.502317691,0.468885961,0.503842141,0.437719908,0.434706305,0.468511065,0.486201826,0.492070435,0.472022643,0.539612075,0.51651724,0.489630346,0.497569631,0.471394482,0.456144224,0.507784646,0.470468435,0.519946975,0.52471169,0.483732142,0.522080834,0.490373657,0.574723596,0.517735327,0.468071504,0.539247823,0.529905442,0.521624561,0.502113297,0.525727441,0.480913051,0.508896842,0.47316951,0.505380992,0.490312695,0.488621606,0.487404466,0.495107183,0.496406009,0.512906757,0.484407218,0.464079197,0.517230608,0.495731512,0.472229003,0.53910603,0.500851981,0.490838378
0,0.854215278,0.052631579,0.015197568,370.5000016,0.418078647,0.472470867,0.542888977,0.494758065,0.50825541,0.505286611,0.523674571,0.545747348,0.530424896,0.494840919,0.465722901,0.540179452,0.484455277,0.459382193,0.479861365,0.477367452,0.514551999,0.516816143,0.523894655,0.52685106,0.514433205,0.480102315,0.500433426,0.521918899,0.564372169,0.432359763,0.517844991,0.507543888,0.51550721,0.50464143,0.465274621,0.520669273,0.539620666,0.547401822,0.433767846,0.50163652,0.496412573,0.502239316,0.512080928,0.504641718,0.474324735,0.520758866,0.51194772,0.49360481,0.47621893,0.527740804,0.478172767,0.497380933,0.535256766,0.475481071,0.456302946,0.50670817,0.535460863,0.550294793,0.518095796,0.522137232,0.5513198,0.515872976,0.49511717,0.468040987,0.520369396,0.459893272,0.453802382,0.500449091,0.542530464,0.465266889,0.541566623,0.529413177,0.506066462,0.506000437,0.546879361,0.498122205,0.478029567,0.490726057,0.478892529,0.473642367,0.519111577,0.431480749,0.495912507,0.483089766,0.504288507,0.43585439,0.515020489,0.451933677,0.501251274,0.433337539,0.496174327,0.485078224,0.502116039,0.481115786,0.518867644,0.494927002,0.531001466,0.452057704,0.509303688,0.541749022,0.463449373,0.526895726,0.489519851
1,0.980724358,0.097744361,0.027355623,371.0000171,0.454859013,0.48871545,0.432323394,0.656978214,0.435706169,0.503023177,0.537025466,0.539501188,0.519904732,0.502325466,0.495218874,0.484383906,0.482661452,0.454144196,0.48655702,0.51219327,0.492879576,0.499542694,0.505758442,0.502463041,0.529560645,0.513788628,0.49652617,0.511982546,0.474226062,0.51602986,0.482476244,0.506809771,0.485396997,0.502696076,0.512503303,0.526511053,0.45770726,0.4996862,0.519592605,0.473960922,0.509219523,0.45919675,0.513566589,0.458638052,0.538500551,0.53921954,0.513877278,0.498159788,0.495388756,0.548433507,0.46862982,0.473639827,0.535537598,0.541760675,0.461917794,0.531904162,0.535906609,0.522398353,0.498357515,0.476679628,0.472720291,0.511024194,0.484858043,0.454929604,0.495276697,0.564115893,0.512826199,0.474620097,0.510859327,0.468915326,0.527596233,0.476764211,0.488941905,0.442349374,0.52088232,0.434422226,0.522501036,0.538315532,0.523761809,0.518654776,0.495059328,0.510608063,0.501783815,0.485143946,0.515046806,0.477494566,0.537758284,0.44818091,0.489807632,0.52855535,0.534212063,0.458815866,0.462628868,0.506066848,0.51144424,0.492683164,0.515794723,0.511929174,0.476557125,0.523884365,0.502486059,0.510589135,0.496588385
1,0.844678908,0.135338346,0.054711246,371.5000387,0.53638757,0.536755436,0.516286066,0.482353499,0.533852198,0.51006628,0.489541621,0.539085188,0.457092285,0.623561867,0.499635816,0.539841274,0.4431056,0.521675943,0.539046294,0.480932326,0.5063514,0.474416254,0.482686497,0.509628851,0.550975004,0.534104187,0.467393831,0.496317086,0.531893552,0.479494417,0.554676013,0.467729977,0.513554982,0.46299219,0.61165173,0.501248797,0.483477453,0.496965037,0.494170964,0.542627337,0.446114084,0.516962355,0.47400824,0.510644851,0.485001332,0.487907889,0.506388712,0.487286682,0.444798697,0.445205194,0.473889053,0.485075555,0.5056267,0.526554062,0.510402315,0.461254653,0.488957358,0.529536951,0.502037193,0.514032214,0.481139369,0.562871955,0.489733382,0.511754736,0.480331172,0.537031622,0.501197145,0.507022117,0.45533609,0.501486195,0.480140101,0.506672641,0.483098488,0.47091199,0.474809352,0.50512696,0.512543308,0.516362608,0.480004316,0.512530581,0.50138258,0.488483988,0.490214111,0.494011742,0.481917935,0.509400274,0.455517025,0.496354925,0.476412557,0.504888529,0.522419832,0.486253338,0.528115599,0.527865433,0.513032009,0.476635702,0.51852557,0.527990722,0.488008638,0.533618226,0.508298142,0.50292804,0.468623784
0,0.972253221,0.45112782,0.112462006,372.0000766,0.632787774,0.480599497,0.566938447,0.498291722,0.492650253,0.504206501,0.520891101,0.494384198,0.511222886,0.548513106,0.443939598,0.468505135,0.540204329,0.515340114,0.480023516,0.503053116,0.5009798,0.512061706,0.481344115,0.507411325,0.510338124,0.539168209,0.506000493,0.506177925,0.488033997,0.530483597,0.471202249,0.505314188,0.511354742,0.528174604,0.525572854,0.475293915,0.513765819,0.513009567,0.512570525,0.495425787,0.478231683,0.517058003,0.52889804,0.451494105,0.507295162,0.521599148,0.514927232,0.506353992,0.513750177,0.496119795,0.466150118,0.500003101,0.528629412,0.537958211,0.478552288,0.442459044,0.49028251,0.520461639,0.475703521,0.499784988,0.532778173,0.519899884,0.506796843,0.487695369,0.500981524,0.487431204,0.474116223,0.496779259,0.501067708,0.481381989,0.491927153,0.542643626,0.492061395,0.504728929,0.507863446,0.477616238,0.484577412,0.533463637,0.51166407,0.489166972,0.495398906,0.4965052,0.511902139,0.511696636,0.510535275,0.540181861,0.485082515,0.465634526,0.464981335,0.46141292,0.531873428,0.528012421,0.493127996,0.487159367,0.486831212,0.472832428,0.506837564,0.530278063,0.463253965,0.469590751,0.510697354,0.489447343,0.50227181
1,0.980420006,0.045112782,0.054711246,372.5000319,0.516488411,0.494452455,0.456370234,0.462792362,0.49262682,0.500242511,0.503597668,0.582688239,0.487378468,0.486841655,0.534322891,0.552176816,0.497173815,0.5390196,0.453886144,0.552788221,0.504304054,0.602291128,0.586496518,0.56022835,0.494674305,0.521113066,0.44341259,0.500294265,0.50616619,0.514918146,0.502763328,0.51681597,0.433427538,0.447797942,0.49253342,0.446976454,0.492139202,0.515019778,0.530240773,0.533359106,0.502900313,0.525135103,0.520592374,0.512727218,0.532344615,0.503286757,0.492198459,0.53070819,0.528647467,0.546992109,0.541577272,0.490140709,0.504481506,0.508808521,0.500594409,0.535881244,0.473683636,0.439731877,0.487082122,0.51939521,0.51106643,0.472221726,0.481195719,0.482887103,0.527776999,0.503417061,0.507023367,0.503340054,0.525790374,0.484437338,0.50923896,0.489163041,0.462620559,0.526352232,0.496097678,0.531209068,0.559192631,0.486827045,0.512167936,0.487646003,0.484079362,0.48044042,0.503299028,0.474026453,0.500610989,0.506188942,0.480736117,0.490516544,0.522705187,0.516217676,0.513463789,0.494666552,0.48781071,0.482669845,0.508465418,0.521532314,0.508587761,0.498181733,0.509817361,0.517197107,0.495536467,0.476833177,0.498886798
1,0.971238714,0.082706767,0.054711246,373.000037,0.495164578,0.425185609,0.367957769,0.665149268,0.460332949,0.46935016,0.515288673,0.599600518,0.472110704,0.512425054,0.526903642,0.484460572,0.506798469,0.485287865,0.504152941,0.518564267,0.5011193,0.489392409,0.459462673,0.55340745,0.490040154,0.506037463,0.504204268,0.496463108,0.486238921,0.529365029,0.525853386,0.500339946,0.524794928,0.487341133,0.516268858,0.482897522,0.512076828,0.533458641,0.507212541,0.501893871,0.459507336,0.516946648,0.491725831,0.539173392,0.482539865,0.453822383,0.483498102,0.471381362,0.492541005,0.503440594,0.509520934,0.542548283,0.52407244,0.481755249,0.513020743,0.513670597,0.536316383,0.500921056,0.47699946,0.493004241,0.449828632,0.457785004,0.500251193,0.495717215,0.506461956,0.517484785,0.493665432,0.51761728,0.490831066,0.470008726,0.49736394,0.531014893,0.525499212,0.512553539,0.462674056,0.505654222,0.472200848,0.493862991,0.517317088,0.487395452,0.48798344,0.486303522,0.504748601,0.495434868,0.501372672,0.521769402,0.480943134,0.503230326,0.477880177,0.500776853,0.498097153,0.481575068,0.496942466,0.492123448,0.487589183,0.511401936,0.554428219,0.488659713,0.452383873,0.518513392,0.52428926,0.491796655,0.546522152
1,0.986912854,0.135338346,0.097264438,373.5000393,0.514594408,0.438764901,0.50957934,0.474521961,0.462881359,0.467215823,0.487805565,0.463299698,0.528867572,0.496320036,0.591209492,0.457992452,0.521332548,0.52716342,0.513710624,0.535343728,0.496898231,0.508857546,0.493127221,0.542530887,0.42821837,0.511899101,0.508403605,0.489788107,0.510138369,0.439798935,0.488897599,0.439093864,0.460172981,0.478556503,0.501847132,0.515907607,0.455750566,0.531914338,0.492475878,0.483050493,0.509113174,0.49131466,0.495226372,0.415768139,0.515627606,0.491198386,0.526304364,0.471204213,0.524432734,0.475339505,0.51421066,0.551144334,0.522975346,0.490162997,0.509080638,0.528207158,0.539259019,0.480907202,0.459608773,0.478239162,0.486924367,0.533102755,0.506744864,0.468792411,0.464511116,0.525095661,0.480343947,0.497860524,0.511273981,0.494325609,0.484724273,0.485745394,0.527000697,0.495306356,0.53710501,0.488406587,0.432926233,0.483618805,0.453764794,0.464830359,0.472043339,0.501379303,0.459298704,0.507312705,0.467387403,0.528794356,0.497583287,0.548327836,0.495974537,0.525955438,0.507084301,0.473458433,0.485095359,0.51151352,0.495524897,0.52089083,0.521590707,0.504099148,0.501185308,0.528443683,0.530935184,0.509353127,0.493868403
1,0.908998681,0.255639098,0.075987842,374.0000662,0.624923532,0.552371851,0.471991068,0.481339521,0.489655526,0.474897167,0.531392146,0.487335741,0.486325283,0.54868487,0.538385496,0.582396832,0.540878885,0.512043723,0.503341111,0.532709957,0.626037286,0.481310044,0.520883233,0.471300129,0.530726974,0.458151296,0.51764006,0.492449809,0.456342662,0.481669659,0.504766259,0.547273178,0.511189185,0.499980652,0.478490403,0.481937036,0.487823935,0.519955733,0.531380451,0.529589989,0.505157013,0.503646846,0.513060274,0.530884951,0.49962934,0.514252766,0.511614171,0.486949735,0.469747209,0.473671746,0.480555596,0.519207944,0.539407036,0.497735313,0.490656241,0.490868713,0.486520873,0.515355923,0.497926205,0.524171581,0.507868789,0.515565232,0.539592403,0.446350711,0.555098264,0.486479808,0.506456479,0.516959473,0.496700678,0.50083409,0.511998983,0.488462391,0.535809409,0.515541549,0.520341562,0.545586682,0.530028262,0.520494028,0.487214768,0.52627354,0.482468966,0.521191448,0.535498649,0.536363446,0.508893963,0.493083862,0.489367788,0.516503033,0.517178794,0.467124721,0.490819115,0.493233047,0.473031466,0.496318404,0.537962232,0.499359073,0.493447294,0.532032032,0.493708222,0.485037156,0.513245327,0.461162199,0.47802353
0,0.96327483,0.07518797,0.042553191,374.5000135,0.451473133,0.458458749,0.577039203,0.496605434,0.487626935,0.493159236,0.502830816,0.475393359,0.512069472,0.51175142,0.536910774,0.50925334,0.53047927,0.525408297,0.509828699,0.473594443,0.498486276,0.502715561,0.483218416,0.465141896,0.489000205,0.499242496,0.505490213,0.508605118,0.536192922,0.490318027,0.47904263,0.459473878,0.528158464,0.550096263,0.424216845,0.471802661,0.458214277,0.497158064,0.503445251,0.496283459,0.469487103,0.519440726,0.448936287,0.467636582,0.466418555,0.512219025,0.458995624,0.460225961,0.490604034,0.490844686,0.553730549,0.444119394,0.512912133,0.463379465,0.540292209,0.509457312,0.483879196,0.422081555,0.521010709,0.438886685,0.467158695,0.50322049,0.498721677,0.521962956,0.501143982,0.499796796,0.4805987,0.497426031,0.526640699,0.463146321,0.539698918,0.50787161,0.507735896,0.502258135,0.501939431,0.537518174,0.569570701,0.532168045,0.478151241,0.502065916,0.464727216,0.510626678,0.467370893,0.471559295,0.484871874,0.512546352,0.508970383,0.464331627,0.529411761,0.466574138,0.531542736,0.475509828,0.445151664,0.520314605,0.476045644,0.52703515,0.491560185,0.516679271,0.452993887,0.508949767,0.476139222,0.544142209,0.51747774
1,0.190220148,0.067669173,0.03343465,375.0000368,0.551813224,0.600979402,0.460006753,0.486396247,0.528101766,0.475511522,0.508644392,0.482207686,0.501308366,0.537766075,0.509632051,0.493135803,0.478639487,0.492780449,0.509971527,0.492569704,0.507993716,0.514641023,0.515855241,0.477945,0.509910938,0.469960192,0.50268703,0.511696105,0.52730258,0.47145433,0.520101731,0.507394291,0.487999267,0.50096059,0.536349179,0.492682894,0.550632956,0.507975829,0.499388854,0.505280716,0.531302055,0.499401894,0.43386319,0.500350313,0.508528924,0.49221572,0.476839236,0.512530274,0.53231126,0.541342795,0.493647818,0.529366344,0.535777904,0.493247059,0.521774352,0.544147352,0.464657846,0.504059426,0.481428069,0.487673417,0.482276509,0.469444423,0.562682924,0.506559888,0.482004868,0.527350487,0.530798668,0.482437017,0.529077146,0.452772397,0.507410623,0.512517861,0.507133744,0.50842997,0.498129969,0.495362456,0.533321539,0.492257133,0.544780807,0.506327283,0.485519995,0.486037922,0.525556438,0.480758607,0.509975301,0.551435425,0.461673951,0.493582021,0.486968062,0.488526746,0.540176522,0.550853639,0.501401472,0.477584579,0.516150045,0.503435222,0.463147645,0.539388814,0.526390568,0.526146773,0.502677364,0.501653667,0.485457613
0,0.753271787,0.263157895,0.112462006,375.5000449,0.582283511,0.612927094,0.49181608,0.523138191,0.580740029,0.480738176,0.515472673,0.470826032,0.566790979,0.447766706,0.475595354,0.5108936,0.49382272,0.522139314,0.511672267,0.458566063,0.484751303,0.480212728,0.460237165,0.530509336,0.505122895,0.531055775,0.50313851,0.483376913,0.520184791,0.472624191,0.466742182,0.485136594,0.52566826,0.50822307,0.488681246,0.480183988,0.478287943,0.527584625,0.452892889,0.490948403,0.487211743,0.470918331,0.535547023,0.526232548,0.492785207,0.520592765,0.449636359,0.506679915,0.527161528,0.496863353,0.551101429,0.532664616,0.486054226,0.516182031,0.491198755,0.525082659,0.50998078,0.486327089,0.515900268,0.513386107,0.514741546,0.481795192,0.468098714,0.518101966,0.535825877,0.48450863,0.523067356,0.537742779,0.464021996,0.509571333,0.477770732,0.50135468,0.506364797,0.511323142,0.499653998,0.492019349,0.476813867,0.506180641,0.50023147,0.504843326,0.525671086,0.502877451,0.473691773,0.492048118,0.520906082,0.474040918,0.487952588,0.509254601,0.484509293,0.504147509,0.465505223,0.482296913,0.501910246,0.448504555,0.502035946,0.447329796,0.513132944,0.498347722,0.494295921,0.483297836,0.4687008,0.511681349,0.530446765
1,0.913817592,0.045112782,0.024316109,376.0000229,0.457171577,0.416818907,0.417802154,0.462038431,0.424496882,0.641920828,0.618138691,0.520692,0.558538507,0.494437598,0.503297959,0.440853471,0.494917194,0.539108362,0.49794785,0.523703549,0.458002339,0.448764176,0.485609144,0.449548615,0.533785278,0.499627678,0.487900748,0.513908062,0.589414509,0.459484297,0.474718068,0.469324928,0.420620408,0.53676424,0.511378032,0.513474657,0.548979144,0.475684056,0.493338075,0.489670603,0.470312286,0.492626803,0.575444599,0.525174299,0.572622255,0.556910973,0.500779203,0.534719087,0.513605248,0.454488124,0.519336455,0.500434941,0.475999302,0.541111441,0.487728938,0.493806991,0.49371531,0.48848746,0.500409925,0.49554695,0.492771445,0.514020142,0.522705593,0.541642889,0.48454623,0.468374727,0.497214251,0.470415627,0.517777057,0.519031616,0.533832907,0.497026554,0.454818433,0.493370104,0.555086891,0.472940074,0.500972199,0.510059396,0.518969366,0.516196938,0.500815218,0.45766661,0.508712548,0.494115688,0.547500335,0.493003304,0.529919743,0.505486734,0.477653083,0.537538596,0.527710149,0.505130659,0.45687936,0.510177138,0.496727097,0.523011833,0.482447057,0.498999729,0.49553363,0.533495565,0.506231004,0.51796378,0.508141897
0,0.993405702,0.127819549,0.045592705,376.5000395,0.517653895,0.433883249,0.57137759,0.528230139,0.528741452,0.506209976,0.496976482,0.477188193,0.466202179,0.526691289,0.508590144,0.464648701,0.509820088,0.557384566,0.528504932,0.512597267,0.520743917,0.519700487,0.481600552,0.516479617,0.487018356,0.456504401,0.537536981,0.518540148,0.504417755,0.513099212,0.495925819,0.468763406,0.518210822,0.483452942,0.487507399,0.484838736,0.543834202,0.501351078,0.521285528,0.512918781,0.454184732,0.486086681,0.516682138,0.514047429,0.480498512,0.504521233,0.45386586,0.506854865,0.470894008,0.492599184,0.460625244,0.489063493,0.483553622,0.486983602,0.544298116,0.493142983,0.538030271,0.462298481,0.522905353,0.464521585,0.486326259,0.500156884,0.551041815,0.507825131,0.492857115,0.475618187,0.484299679,0.508039173,0.520194638,0.499678597,0.579532557,0.520541877,0.498983216,0.50822136,0.505619116,0.501416483,0.527173012,0.514249821,0.47044412,0.475014777,0.499787432,0.450868686,0.464534276,0.548106665,0.520258251,0.465813993,0.519508977,0.503557171,0.500079743,0.508096009,0.49932393,0.453220217,0.51613844,0.525074071,0.517648746,0.534046642,0.492949173,0.481634823,0.465260778,0.541966193,0.5210807,0.492231413,0.484981512
0,0.261540022,0.112781955,0.048632219,377.0000315,0.530285732,0.568585471,0.564912963,0.522036522,0.538006112,0.516732449,0.495599112,0.497419082,0.482522375,0.521693097,0.460767106,0.448301447,0.466278142,0.529202345,0.539728013,0.479168207,0.465327006,0.482148023,0.453598737,0.589040747,0.546583489,0.47732722,0.46912214,0.463825582,0.47096164,0.459886054,0.518516054,0.488838041,0.462465426,0.574795486,0.516563311,0.543344222,0.496243216,0.514304974,0.546391591,0.490606366,0.496642853,0.448442142,0.542624982,0.549851389,0.549517714,0.511105302,0.436813914,0.544985419,0.506890767,0.439132383,0.594165921,0.447276772,0.483164582,0.517448885,0.452033194,0.479330799,0.46289759,0.524202974,0.535639135,0.552188667,0.531717912,0.524741002,0.503397679,0.50463081,0.558239927,0.558559997,0.483266549,0.53919754,0.437063291,0.499054856,0.481542403,0.491273897,0.504917932,0.539595058,0.474056038,0.518579545,0.483025705,0.525731384,0.473294014,0.51409274,0.466390502,0.494249605,0.533747811,0.48941241,0.53406909,0.481085121,0.497085686,0.502072605,0.476934373,0.48715777,0.536439013,0.458159067,0.489215824,0.525656942,0.504126954,0.467249227,0.499355249,0.498540481,0.469970111,0.53326399,0.466937482,0.507797449,0.50075054
1,0.117378513,0.135338346,0.075987842,377.5000584,0.590872581,0.538809201,0.457561316,0.511282151,0.541164076,0.520941474,0.480213187,0.514697723,0.518467356,0.555659928,0.510506475,0.511969221,0.501772153,0.533200451,0.491890463,0.479115832,0.51810953,0.507544763,0.458747664,0.459118793,0.499931679,0.424153849,0.495467748,0.462321071,0.447379172,0.475698712,0.483874915,0.538518241,0.546544896,0.489077186,0.518073488,0.51857277,0.445590947,0.513651827,0.48430222,0.490291081,0.490299314,0.511418477,0.491416648,0.502123789,0.510122535,0.531163818,0.523829311,0.516215283,0.466053704,0.491220647,0.459357306,0.501988367,0.497395554,0.496182214,0.513017438,0.536549931,0.499331997,0.469334184,0.458491409,0.534450377,0.446747442,0.503384174,0.527198164,0.561297079,0.504780348,0.516849898,0.482690151,0.45443855,0.512083088,0.51971596,0.52266082,0.499373555,0.507416904,0.503565862,0.456825331,0.515441338,0.496545747,0.523940219,0.437932744,0.48022203,0.510094307,0.515578395,0.517821492,0.512280543,0.534921421,0.505632894,0.485943593,0.485379386,0.508165002,0.522522011,0.459535707,0.495838702,0.492974417,0.47610083,0.499738121,0.494274949,0.488073089,0.549835215,0.471516158,0.494647557,0.522951288,0.509209245,0.515944753
1,0.67748808,0.030075188,0.018237082,378.0000038,0.437506709,0.508430155,0.458104114,0.479381184,0.474596433,0.51881249,0.522832237,0.503290758,0.503295603,0.494977894,0.480798947,0.469561868,0.486757491,0.51558875,0.541893951,0.499265566,0.546322687,0.490447993,0.537811867,0.498889735,0.526274778,0.47411077,0.521654201,0.470319447,0.51953225,0.455875154,0.528733703,0.511441242,0.444965634,0.479158321,0.554096552,0.529211131,0.522507372,0.491576191,0.458016819,0.49764593,0.478713651,0.458930109,0.446127744,0.473688824,0.459523802,0.562468889,0.504363294,0.53742783,0.570885194,0.500506342,0.462473371,0.479862726,0.48254663,0.536826543,0.475146234,0.509276755,0.445511551,0.4221487,0.47893885,0.50760659,0.51715666,0.507481624,0.463065566,0.514255856,0.508596089,0.518875911,0.502223032,0.494962288,0.548353663,0.488559449,0.555282549,0.48168091,0.510973052,0.522443031,0.461032586,0.474085504,0.50703018,0.51183364,0.525074193,0.499895552,0.541848496,0.492693814,0.527256422,0.507732641,0.511266911,0.520007231,0.467755525,0.512181413,0.4927129,0.472809057,0.498701703,0.514394096,0.50844267,0.489762807,0.507439631,0.531252767,0.503234207,0.526626648,0.479340849,0.495392294,0.450044616,0.493972591,0.481770992
1,0.911484224,0.127819549,0.039513678,378.5000293,0.504770859,0.489166188,0.529569831,0.456843793,0.439334846,0.481193822,0.464336511,0.492281067,0.498335465,0.418002702,0.538576145,0.557794991,0.55398269,0.452012665,0.447746172,0.461667137,0.448444664,0.429612871,0.498112698,0.457006279,0.523266745,0.52618701,0.483613729,0.546382848,0.497931073,0.532913107,0.516634919,0.498861169,0.493573398,0.536623149,0.496153253,0.469767452,0.484860729,0.524313132,0.470503596,0.49984406,0.473867654,0.48350259,0.429764794,0.478257856,0.549612789,0.516871105,0.490251871,0.502005373,0.500922547,0.512425957,0.544424075,0.511400873,0.474860279,0.444126936,0.52850334,0.506658054,0.472034179,0.505971934,0.485528724,0.491195514,0.500427188,0.535242135,0.47939914,0.556040082,0.538647735,0.506270855,0.536832013,0.522518859,0.537307724,0.495088545,0.436362376,0.54850268,0.514753782,0.499162231,0.505139497,0.568693793,0.499167844,0.528767128,0.450646051,0.476196714,0.450379051,0.483306337,0.455632932,0.520772397,0.531562027,0.456039069,0.532851839,0.486334325,0.519315262,0.533422485,0.504901357,0.489690349,0.513503097,0.520039056,0.515009903,0.498260566,0.543971415,0.505244285,0.489788168,0.524820703,0.494854581,0.482642386,0.501506296
0,0.982651922,0.105263158,0.030395137,379.0000199,0.450939384,0.413569659,0.47451224,0.491165525,0.522162106,0.576109715,0.541801079,0.473208303,0.463972111,0.418509706,0.49844138,0.433026416,0.488965417,0.494202401,0.50511152,0.550708888,0.54239595,0.513115334,0.514396159,0.534892686,0.476961395,0.514790199,0.517027185,0.484835493,0.517358705,0.481796801,0.530548631,0.515809543,0.509492916,0.443832762,0.468355457,0.521064629,0.494903964,0.487022856,0.486571916,0.472917919,0.48743609,0.455273532,0.503925096,0.52155828,0.533682664,0.49321449,0.499490607,0.516836054,0.469590349,0.479396272,0.507547484,0.492879922,0.509733506,0.497607644,0.497781066,0.535261417,0.471125572,0.522290951,0.454404453,0.52245429,0.481739701,0.546400789,0.504004958,0.520256618,0.469509036,0.574493074,0.488555265,0.514691082,0.490881379,0.503508042,0.499991113,0.483264031,0.505283895,0.519434217,0.476892092,0.499336968,0.525177148,0.487702845,0.534701747,0.476904122,0.439021154,0.530075676,0.505134842,0.484293156,0.503871449,0.482106165,0.514936625,0.439559321,0.538916082,0.496631904,0.501717886,0.514907694,0.49371825,0.494666791,0.488467318,0.499056109,0.541582679,0.493228175,0.527826317,0.522442897,0.502162563,0.461527326,0.524007707
